date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2021-06-02,Dover,NH,Dover City Hall,,count pic,15,20,Dover Teachers Union,teachers,"against cuts to city education budget, for higher pay for teachers",0,rally,,,,,,,,,,,,https://www.fosters.com/story/news/local/2021/06/03/dover-nh-finalizes-tax-cap-budget-schools-face-cuts-jobs-raises/7519464002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Doylestown,PA,"Salem United Church of Christ; Bucks County Government Administration Building, 55 E Court St",,count video,35,40,Bucks Voices,,"for more mail-in ballot drop boxes in Bucks County, for voting rights",1,march; rally,,,,,,,,,,,,https://www.buckscountycouriertimes.com/story/news/2021/06/02/bucks-voices-delivers-petition-more-drop-boxes-parade-doylestown-bucks-county-election-reform-pa/7490985002/,https://twitter.com/ulleryatintell/status/1400131326670422018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Elizabeth City,NC,Ehringhaus St,,count video,25,30,,,"for justice for Andrew Brown Jr., for police transparency and accountability, against police brutality, against racism",1,rally; march,,marched in street,,,,,,,,,,https://twitter.com/PAWGsForBernie/status/1400228965881683968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Everett,WA,"Planned Parenthood - Everett Health Center, 1509 32nd St",,count video,5,10,,,against abortion,2,protest,on scene,verbal confrontations and pushing and shoving with counter-protesters,,,,,,,20210602-everett-abortion,,,https://www.king5.com/article/news/local/everett-removes-barriers-at-abortion-protest-site-after-complaints-from-pro-life-group/281-eae4686c-c257-41c6-b23f-a565077e4b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Everett,WA,"Planned Parenthood - Everett Health Center, 1509 32nd St",,count video,5,10,,,for reproductive rights,1,counter-protest,on scene,verbal confrontations and pushing and shoving with protesters,,,,,,,20210602-everett-abortion,,,https://www.king5.com/article/news/local/everett-removes-barriers-at-abortion-protest-site-after-complaints-from-pro-life-group/281-eae4686c-c257-41c6-b23f-a565077e4b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Hamden,NJ,Hamden Police Headquarters,,count video,20,25,Hamden Action Now,,"for transparency in police hiring process, against police brutality, against racism, for justice for Jayson Negron, defund police",1,protest,,,,,,,,,,,,https://newjersey.news12.com/protesters-call-for-transparency-from-hamden-p-d-after-rumors-it-hired-officer-who-shot-killed-teen-boy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Hartford,CT,Connecticut State Capitol,,,,,Semilla Collective,,"for HUSKY health care expansion for immigrants, for undocumented immigrants",1,rally,,,,,,,,,,,JP,https://www.instagram.com/p/CPbm5LVsDFa/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Hartford,CT,"Legislative Office Building, 300 Capitol Ave",,count video,60,100,SEIU 1199,group home workers; personal home care attendants,for higher pay for nursing home and home health care workers,0,rally,,,,,,,,,,,,https://www.wtnh.com/news/connecticut/hartford/group-home-workers-threatening-to-strike-hold-rally-in-hartford-demanding-livable-wage-benefits/,https://www.wnpr.org/post/group-home-union-workers-reach-last-minute-184m-deal-state-avoid-friday-strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Hauppauge,NY,H. Lee Dennison Building,,more than 100,100,100,Unmask Our Kids; Long Island Loud Majority,parents; activists; lawmakers,"for lifting coronavirus mask mandate in schools, against Governor Cuomo, for freedom",2,rally,,,,,,,,,,,,https://www.newsday.com/long-island/suffolk/mask-mandate-lee-zeldin-1.50265941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Kansas City,MO,"BP, 63rd St and Prospect Ave, East Side",,about 40,40,40,Time 4 Justice; Revolutionary Black Panther Party,,"against police violence, against racism, for justice for Malcolm Johnson, for police accountability, for defunding police",1,vigil,,,,,,,,,,,,https://www.kctv5.com/news/local_news/vigil-for-man-killed-by-kansas-city-police-highlights-divide-over-police-interactions/article_eeb96426-c416-11eb-a472-b70ea9b767a0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Kansas City,MO,Hodge Park,,about 100; more than 100; about 200,100,200,We Back Blue,,"in support of Kansas City Police Department, against defunding police, for removal from office of Mayor Quinton Lucas",2,rally,,,,,,,,,,,,https://www.kshb.com/news/local-news/d-c-pro-police-group-to-hold-rally-in-support-of-kcpd,https://www.eventbrite.com/e/we-back-blue-rally-kansas-city-mo-tickets-157256180469,https://www.kmbc.com/article/protesters-to-call-for-kansas-city-mayor-s-resignation-in-a-back-the-blue-rally-hodge-park-kansas-city-missouri/36605409#,https://www.kctv5.com/news/local_news/vigil-for-man-killed-by-kansas-city-police-highlights-divide-over-police-interactions/article_eeb96426-c416-11eb-a472-b70ea9b767a0.html,https://fox4kc.com/news/we-back-blue-rally-pushes-back-against-kc-police-funding-plan-calls-for-mayors-resignation/,https://www.kshb.com/news/local-news/hundreds-attend-we-back-blue-rally-in-northland,https://4state.news/kc-northland-holds-we-back-blue-rally-in-support-of-kcpd/,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Kingston,NY,,,,,,Rise Up Kingston; Nobody Leaves Mid-Hudson,formerly incarcerated people; families; community organizations,"for progressive state legislation, against criminalization of Black and brown families, for Elder Parole and Fair & Timely Parole bills, for Clean Slate bill expunging old conviction records, for New York for All bill, for immigrants' rights",1,rally,,,,,,,,,,,,https://midhudsonnews.com/2021/06/02/community-groups-rally-for-passage-of-parole-justice-clean-slate-and-new-york-for-all-legislation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Lexington,MO,"Fahrmeier U-Pick Market & Winery, 9133 County Farm Rd",Arise USA The Resurrection Tour,,,,Constitutional Sheriffs and Peace Officers Association; Earth Intelligence Network,,"for constitutional freedom, for health freedom, for Christian faith, for patriotism, for sovereign citizenship",2,rally,,,,,,,,,,,,https://ariseusa.com/about/,https://bigbatusa.org/2021/05/30/location-14-kansas-city-2-june-4-7-pm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Los Angeles,CA,1313 W 8th St,"Fund Services, Not Police",,,,Black Lives Matter LA,,"against police violence, for ending police associations, for defunding police, Black Lives Matter",1,rally,,,,,,,,,,,,https://twitter.com/BLMLA/status/1400203575804841990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Los Angeles,CA,"Fox Television Center, 1999 S Bundy Dr",,,,,,,"stop hate, against white supremacy, against sexual violence on Asian women, in remembrance of victims of Atlanta mass shooting",1,direct action,called to scene,fireworks,,,,graffiti; broken window,,,,,,https://twitter.com/ACatWithNews/status/1400337630777135110,https://twitter.com/ACatWithNews/status/1400552975282499585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Nashua,NH,Greeley Park,Unity Against Hate,count video,100,150,,elected officials,"against racism, against white supremacy, against hate",1,rally,,,,,,,,,,,,https://www.wmur.com/article/anti-hate-rally-held-in-nashua-after-state-representative-threatened-over-racist-graffiti/36613551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,New Haven,CT,230 Ashmun St,New Haven Wear Orange Rally,,,,CT Against Gun Violence,,against gun violence,0,rally,,,,,,,,,,,,https://www.facebook.com/events/2809854789231433/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,New York,NY,"Barclays Center, Brooklyn; NYPD 84th Precinct; Brooklyn Bridge; One Police Plaza; Foley Square",Justice for Ronald Greene,count video,40,50,,,"for justice for Ronald Greene, against police brutality, for police accountability, against racism",1,rally,on scene,marched in street,,,,,,,,,,https://www.instagram.com/p/CPmIFO0ncXG/,https://twitter.com/datainput/status/1400274302067429384,https://twitter.com/datainput/status/1400294619368378370,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,New York,NY,"Bedford Ave & Church Ave, Brooklyn",African Graves Matter,,,,,,"to demand that Netherlands government and Dutch Reformed Church finance sacred African burial ground a block away from their segregated all-white cemetery, against racism",1,rally; march,,,,,,,,,,,,https://www.instagram.com/p/CPeTy_FpIHd/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,New York,NY,"Carl Schurz Park, Manhattan",,,,,Upper East Side for Black Lives Matter,,"against racism, against police violence",1,vigil; march,,,,,,,,,,One-year anniversary event,,https://www.instagram.com/p/CPnsz4LD9vz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,New York,NY,"Chase Bank, Times Square, Manhattan",,count video,15,25,350 NYC,climate activists,Chase funds climate crimes,1,demonstration,,,,,,,,,,,,https://twitter.com/ScooterCasterNY/status/1400151478845816842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,New York,NY,"Chinatown, Manhattan",,,,,,elected officials,against anti-Asian racist violence and hate,1,rally; press conference,,,,,,,,,,,,https://www.nbcnewyork.com/news/nyc-rally-against-anti-asian-hate-attacks/3086378/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,New York,NY,"City Hall Park, Manhattan; Centre S",A Green New Deal Starts with Public Power,hundreds; about 200,200,200,Public Power Coalition; Democratic Socialists of America; Sane Energy,city council candidates; elected officials,"for state legislation facilitating public ownership of electric utility, for the Build Public Renewables Act, for Green New Deal",1,rally; direct action,warned protesters to clear street; cut protesters out of sleeping dragon,marched in street; blocked traffic; several protesters bound themselves together in sleeping dragon,,,several,,,,,,,https://twitter.com/DemSocialists/status/1396811727585505284,https://twitter.com/protest_nyc/status/1400128242548359174,https://twitter.com/scottheins/status/1400107305350356993,https://twitter.com/ScooterCasterNY/status/1400152228363649029,https://www.amny.com/news/climate-activists-cuffed-at-downtown-protest-over-public-renewables-act/,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,New York,NY,"McCarren Park, Brooklyn",,,,,,,"against racism, against police violence",1,vigil,,,,,,,,,,,,https://www.instagram.com/p/CPmIFO0ncXG/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,New York,NY,"United Metro Energy Corp., 500 Kingsland Ave, Brooklyn",,,,,Teamsters Local 553,,for higher pay and better health benefits for United Metro Energy workers,0,strike; picket,,,,,,,,,,,,https://inthesetimes.com/article/united-metro-energy-labor-politics-unions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Newark,NJ,Gateway Center,United for Peace,,,,NJ Antiwar Agenda; American Muslims for Palestine-NJ; NJ Young Ecosocialists; Black Is Black Coalition; Green Party of New Jersey; Party for Socialism and Liberation,,"against war, against imperialism, in support of Palestine",0,demonstration,,,,,,,,,,,,https://www.facebook.com/events/470796817351409/,https://twitter.com/protest_nyc/status/1400134591646740486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Newburgh,NY,,,,,,,formerly incarcerated people; families; community organizations,"for progressive state legislation, against criminalization of Black and brown families, for Elder Parole and Fair & Timely Parole bills, for Clean Slate bill expunging old conviction records, for New York for All bill, for immigrants' rights",1,rally,,,,,,,,,,,,https://midhudsonnews.com/2021/06/02/community-groups-rally-for-passage-of-parole-justice-clean-slate-and-new-york-for-all-legislation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Parker,TX,,,over 100,100,100,Dallas Jewish Conservatives,,"against coronavirus mask mandates, for freedom, for Donald Trump",2,rally,,burned coronavirus masks,,,,,,,,,,https://www.thedailybeast.com/conservative-group-celebrates-end-of-mask-mandate-with-mask-burning-dallas-house-party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Pembroke,VA,,,four...about a dozen,16,16,Appalachians Against Pipelines,,"against Mountain Valley Pipeline, for environmental protection",1,protest; direct action,called to scene; cut protesters away from wooden duck,four dressed as wood ducks; three locked themselves to each other inside large wooden duck model (sleeping dragon); blocked access to worksite for seven hours,,,4,,,,,,,https://www.wfxrtv.com/news/local-news/new-river-valley-local-news/protesters-reportedly-blocking-access-to-mvp-site-in-giles-county-by-locking-selves-to-large-wooden-duck/,https://twitter.com/stopthemvp/status/1400047625815019521,https://www.wfxrtv.com/news/local-news/new-river-valley-local-news/protesters-reportedly-blocking-access-to-mvp-site-in-giles-county-by-locking-selves-to-large-wooden-duck/,https://www.wsls.com/news/local/2021/06/03/four-arrested-following-protest-with-large-wooden-duck-that-blocked-pipeline-entrance/,https://www.bdtonline.com/news/troopers-respond-to-another-pipeline-protest-in-giles-county/article_e668032a-c481-11eb-985f-bf9749f8f87b.html,https://roanoke.com/news/local/crime-and-courts/trojan-duck-pipeline-protest-brings-suspended-sentences-order-to-pay-police/article_084a8144-32d0-11ed-9339-f7c4e00448d9.html,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Philadelphia,PA,Philadelphia City Hall,,about two dozen,24,24,Friends of the Free Library of Philadelphia,library supporters,"for increased funding for city library system, fund our libraries",0,rally,,,,,,,,,,,,https://www.phillytrib.com/news/local_news/free-library-supporters-protest-demand-15m-budget-increase/article_bcea4bb7-61a1-5bbc-ba99-a63eb15cbd1c.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Portland,ME,Portland City Hall,Protest for Palestine,more than 100,100,100,Portland for Palestine; Maine Voices for Palestinian Rights,,"in support of Palestine, against the Israeli occupation, against U.S. military aid to Israel",0,protest,,marched in street,,,,,,,,,,https://www.facebook.com/events/232139082007428/,https://www.newscentermaine.com/article/news/local/protests/protesters-chant-march-through-portland-in-solidarity-with-palestine/97-4f3afd17-e6c1-482c-8b2d-d98da2387dad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Reno,NV,Reno City Plaza,,,,,Reno Houseless Union,homeless people,against sweeps of homeless encampments in Reno,0,demonstration; occupation,,tents in plaza,,,,,,,,,,https://www.rgj.com/story/news/2021/06/08/protesters-renos-homeless-camp-sweeps/7593258002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Riverhead,NY,Suffolk County Courts,Rally to Free Devon Toney!,,,,Long Island Peaceful Protest,,"for releasing Devon Toney from jail, against police brutality, against racism",1,rally,,,,,,,,,,,,https://www.instagram.com/p/CPmIFO0ncXG/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,San Francisco,CA,"Consulate General of Japan, 275 Battery St",,,,,Citizens Trade Campaign,,"in remembrance of victims of COVID-19, for global access to COVID vaccines, for TRIPS waiver of COVID vaccine patents at World Trade Organization",0,vigil,,,,,,,,,,,,https://www.citizenstrade.org/ctc/blog/2021/05/26/vigils-for-global-access-to-covid-vaccines-and-treatments/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,San Pedro,CA,LAPD Harbor Division,Block the Boat,count video,30,35,American Muslims for Palestine California,,"free Palestine, boycott Israel, block the boat, against apartheid",0,demonstration,,,,,,,,,,,,https://twitter.com/PalmTreesnGz/status/1400135271924920321,https://twitter.com/waterspider__/status/1400209078551334914,https://twitter.com/joeyneverjoe/status/1400212435286466560,https://twitter.com/TinaDesireeBerg/status/1400202652500172800,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Scottsdale,AZ,Scottsdale Rd & Mountain View Rd,,hundreds,200,200,Riders USA,Scottsdale residents,"against illegal immigration, for secure borders, against President Biden, for Donald Trump, for patriotism",2,protest,,,,,,,,,20210602-scottsdale-immigration,,,https://www.azcentral.com/story/news/local/scottsdale-breaking/2021/06/02/hundreds-protest-hotel-turned-migrant-holding-facility-scottsdale/7518494002/,https://www.fox10phoenix.com/news/residents-concerned-over-migrants-being-housed-at-scottsdale-hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Scottsdale,AZ,Scottsdale Rd & Mountain View Rd,,six,6,6,,women,"for immigrants' rights, no human being is illegal, welcome refugees",1,counter-protest,,,,,,,,,20210602-scottsdale-immigration,,,https://www.azcentral.com/story/news/local/scottsdale-breaking/2021/06/02/hundreds-protest-hotel-turned-migrant-holding-facility-scottsdale/7518494002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"Black Lives Matter, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/ACatWithNews/status/1423588411227611136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,South Bend,IN,"South Bend Community School Corporation, 215 S Dr. Martin Luther King Jr. Blvd",,about a dozen,12,12,National Education Association South Bend,teachers,against extending teachers' work day without increasing pay,0,protest,,,,,,,,,,,,https://www.wsbt.com/news/local/south-bend-teachers-hold-another-protest-over-possibility-of-longer-hours-for-no-extra-pay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
